customerID,tagID,userID,remoteIP,timestamp,userAgent
738,59,e32148bb-68f3-458c-a012-fd6f9e0dade5,124.16.182.212,1677150992,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6; rv:1.9.3.20) Gecko/2715-05-08 04:36:36 Firefox/3.6.6
187,50,b8973893-7e25-489a-8480-66b4cb165355,206.218.119.113,1701200835,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/57.0.807.0 Mobile/73B614 Safari/535.2"
845,80,c3781b55-052a-4fc1-af26-ea5cce8b4816,77.178.140.143,1683674452,Opera/9.83.(Windows NT 11.0; lij-IT) Presto/2.9.172 Version/12.00
148,56,f4e20015-14e5-48a2-a0c8-d8dd388cbd33,131.82.122.232,1702261776,Mozilla/5.0 (Windows NT 11.0; zh-HK; rv:1.9.2.20) Gecko/9429-03-04 01:15:58 Firefox/10.0
484,73,b75f8112-2e60-4b95-b78e-976423fdad89,29.98.87.254,1685795712,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1)
297,11,2c3fa6b8-313b-4c17-a4db-501f7389ca58,150.98.28.101,1685218522,Opera/8.24.(X11; Linux i686; uz-UZ) Presto/2.9.183 Version/12.00
957,100,344fd1d6-5f70-4b8a-96f7-30ed90b517c0,128.49.162.140,1681582769,"Mozilla/5.0 (Linux; Android 12) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.880.0 Safari/531.2"
349,34,91ec4bb2-09f5-4ec1-9079-be64f4b33c9a,187.227.203.213,1688571160,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/22.0.885.0 Safari/534.1"
452,75,5008ff01-656f-4723-ac99-a106c45064c3,58.236.4.236,1685056107,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8558-03-14 19:48:07 Firefox/3.8
421,16,e5385d88-23d7-49bb-b30d-5bc8b32130fd,83.40.245.92,1682519686,"Mozilla/5.0 (Windows CE) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/49.0.896.0 Safari/532.1"
963,76,432186c6-3fef-4c86-955f-1baa4c30ea16,151.54.9.152,1687356911,Opera/9.22.(X11; Linux x86_64; bem-ZM) Presto/2.9.186 Version/12.00
383,12,52199c88-7779-4dc6-b401-e1628616c1d1,33.157.32.209,1692411514,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5776-01-26 02:24:04 Firefox/3.8
215,4,ddc698ee-dee8-428f-9233-ad5925231984,34.139.148.226,1686910526,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0)
385,77,602b1447-37b3-4e5e-b60f-12220edf8a94,89.250.84.169,1695463653,Opera/9.68.(X11; Linux x86_64; id-ID) Presto/2.9.184 Version/12.00
256,55,52534334-e9be-4e06-a4e9-5f7ba7fe2b45,86.255.156.48,1702175547,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.41.1 (KHTML, like Gecko) Version/4.0.3 Safari/531.41.1"
860,51,1370bef9-c18e-4634-bf81-0393af465ca9,169.16.156.252,1693061478,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/51.0.828.0 Safari/532.2"
301,9,753d51b0-8204-4b2a-ad33-eeaa38ddf528,171.124.122.242,1686704332,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ta-IN) AppleWebKit/535.26.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.26.7"
711,78,6971d1bf-a03a-493f-bdd4-57522cf27fd0,115.145.145.41,1692683483,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0)
949,5,2b5e344d-31a9-4a19-bdda-302e5665501a,5.187.214.39,1686515133,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.0)
918,38,69f3be99-1b03-48e2-83af-de6cc0bdd8f4,134.6.245.23,1682025619,Opera/8.27.(Windows 98; Win 9x 4.90; iu-CA) Presto/2.9.162 Version/10.00
960,35,f5579b87-897d-43c6-918d-4234e2c82394,30.150.160.81,1683139290,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/49.0.831.0 Safari/535.2"
487,7,61474b42-4650-42cd-a790-5d2a2136aa24,6.91.63.33,1689979486,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/61.0.842.0 Safari/531.0"
959,72,c163c547-4def-493a-9052-051ccf59c97e,171.140.247.214,1701352405,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/29.0.834.0 Safari/531.2"
13,22,d2fbc56a-6821-4151-8ad2-38898204c2b8,130.149.213.187,1686375102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/35.0.898.0 Safari/531.2"
723,33,c0945cc7-cb4f-4183-a4ee-64c2f7de91d5,158.82.60.14,1682503605,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.849.0 Safari/534.1"
421,59,ee97e3ab-eba1-4975-9788-bb318bf13227,201.213.159.69,1675342331,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/21.0.813.0 Mobile/82E617 Safari/532.0"
713,13,5de9eadc-ca81-460e-9016-b8d02cb8ebae,124.92.190.98,1695853256,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8; rv:1.9.4.20) Gecko/4181-11-12 16:41:35 Firefox/3.8
766,64,cc79be71-9100-4344-8c1c-1762fe2cf8e7,193.42.15.249,1694691535,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7356-05-01 00:32:22 Firefox/3.8
962,32,2e410562-6216-453c-88c7-7dfa3e9a5056,30.52.83.208,1698666393,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.826.0 Safari/531.0"
499,66,0773fb45-0dad-4f77-9e7e-859fde44423e,132.85.93.17,1699608841,Opera/8.80.(X11; Linux x86_64; byn-ER) Presto/2.9.185 Version/11.00
626,57,913f48c1-9767-4e69-a38e-028a904a588e,55.155.69.95,1696540020,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/35.0.816.0 Safari/533.0"
786,26,7b2a5514-d074-4d50-b9e3-0ad36d35ba62,214.179.191.72,1689145864,Mozilla/5.0 (Android 3.2.2; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0
686,11,b44e300f-f6ab-4ad4-a695-486d8c4dd1e3,45.170.155.166,1686921268,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5 rv:4.0; nhn-MX) AppleWebKit/535.17.4 (KHTML, like Gecko) Version/4.0 Safari/535.17.4"
671,80,82434e0a-948b-4674-9c37-00f029240427,86.227.150.237,1679238698,Mozilla/5.0 (Android 2.3.6; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0
175,77,60b2f209-7164-43bc-8631-4049236bf86b,184.87.146.112,1702896516,Mozilla/5.0 (Android 3.0; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0
759,53,7d8ea669-c426-4fac-9b9a-4ec0f63496e3,166.102.197.152,1688942400,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/52.0.865.0 Safari/535.1"
153,66,46661ccf-7052-4af1-b23f-75ee60303fd9,104.79.53.251,1682759787,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; hu-HU) AppleWebKit/532.12.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.12.7"
489,51,c172a3d4-309f-4c12-8618-c3304c8cefd0,23.192.239.163,1696364465,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3; rv:1.9.6.20) Gecko/3000-02-14 00:56:51 Firefox/3.6.20
698,68,c88a8f5c-37d5-4cb1-af6a-b873d45895ac,78.254.211.73,1694324693,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1)
581,72,d6667096-2037-4679-b0b8-1aad663cb802,194.201.181.232,1686654803,Opera/9.26.(Windows 95; ro-RO) Presto/2.9.161 Version/11.00
880,47,427bf473-8a22-48f8-9151-c61e72934a1d,219.154.31.98,1692570405,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; so-ET) AppleWebKit/535.48.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.48.4"
70,26,9c0f2bfe-6ac2-4744-aefc-b753b8368c98,62.71.190.147,1699425107,Opera/9.26.(X11; Linux i686; ta-IN) Presto/2.9.169 Version/10.00
560,53,2d69b971-7e8b-42de-857f-4c412c4dc291,167.168.91.23,1702465976,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/44.0.869.0 Safari/533.0"
140,22,407d275b-d724-4604-861a-c1ea76f73c7a,14.239.240.47,1683821882,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/24.0.801.0 Safari/533.0"
836,72,504d63c2-f911-4c46-b0cd-8a8733d11d0c,122.83.58.150,1695350510,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9; rv:1.9.5.20) Gecko/9150-06-23 05:30:46 Firefox/3.8
326,67,41b0282e-3f04-48d8-a25f-0130afe4c2aa,40.60.13.60,1672715265,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1)
653,8,00cce13f-aaa2-4bfb-9121-4c61edec398d,135.131.172.115,1692691721,Opera/8.62.(X11; Linux x86_64; am-ET) Presto/2.9.176 Version/10.00
833,74,ea7f9e7c-169d-4e96-848d-fa776dcee220,223.70.54.16,1689429918,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.803.0 Safari/533.2"
673,12,2c0e1c3c-063d-4de1-ba10-e4df25688d4d,145.227.192.83,1700692033,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8 rv:6.0; ber-MA) AppleWebKit/532.30.1 (KHTML, like Gecko) Version/5.1 Safari/532.30.1"
745,36,7d63ba7b-feef-4931-b65e-8d6046ebfe4c,14.1.176.91,1695102597,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; he-IL) AppleWebKit/535.12.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.12.6"
442,51,ba9416d1-0e66-4f4e-81e2-10b1146730bf,214.79.112.138,1685748924,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5410-06-12 10:26:40 Firefox/3.6.7
892,14,50b94ed1-040c-4b96-b3a4-58dfd4a8e589,72.47.253.205,1681247015,Opera/8.89.(X11; Linux i686; niu-NZ) Presto/2.9.174 Version/11.00
81,23,01fb4ffa-6593-4ec9-9b8a-d0369bf790e5,204.162.41.107,1678659524,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1)
784,84,add6c092-5f17-4f14-9395-ff1913d4d8eb,200.22.58.59,1693624120,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.1.7 (KHTML, like Gecko) Version/4.0 Safari/535.1.7"
969,44,b3e13a36-1570-4b04-ab16-567320a6e6d7,174.218.29.204,1683696726,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.25.7 (KHTML, like Gecko) Version/5.0.4 Safari/535.25.7"
792,5,19e11d85-41a9-485f-ac17-37292a8f39b9,1.155.117.232,1677701004,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; lo-LA) AppleWebKit/533.30.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.30.7"
561,85,d946f667-c692-4f93-9de5-a5a795b088ed,178.79.41.113,1696265039,Opera/9.85.(Windows CE; hak-TW) Presto/2.9.169 Version/12.00
221,26,723dbced-1b02-49b1-a2db-f55fde86fb46,156.115.124.69,1675154533,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0)
888,9,0e38ad53-a8da-41b0-b281-1a135791963b,116.238.82.148,1687108298,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.6.20) Gecko/2195-07-18 02:50:55 Firefox/12.0
342,30,263f755d-201a-4787-bd06-fa702949c72f,86.74.181.121,1681426413,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0)
709,71,c44791a5-4e8c-4d29-9218-757dae3fa1c8,92.54.27.50,1695313426,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4; rv:1.9.2.20) Gecko/3259-04-05 16:33:19 Firefox/3.8
378,48,3256e381-5a54-46f6-a41b-014c45b4d815,196.155.195.43,1696838607,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.809.0 Safari/531.2"
648,84,b06a7874-24dd-443a-a742-eeaedb591324,131.158.19.43,1677740089,Opera/8.39.(Windows 95; eo-US) Presto/2.9.182 Version/12.00
997,100,33aa2a2d-4478-4cb7-8875-0b92071d0edb,88.107.118.209,1680842839,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/37.0.883.0 Safari/533.0"
413,96,ade1917c-e356-4608-8d7e-6d2bc3ec4415,63.182.228.226,1684546052,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/34.0.807.0 Mobile/61Y993 Safari/532.1"
840,20,eefcb69e-b87a-4cdc-836f-eca44c2dc683,41.193.81.146,1672777838,Opera/9.49.(X11; Linux i686; ti-ER) Presto/2.9.183 Version/10.00
282,58,fbb1107c-5212-46a5-92bd-b4ac9e4079fb,193.184.191.172,1692830096,Mozilla/5.0 (Windows NT 4.0; ta-LK; rv:1.9.2.20) Gecko/5423-01-28 07:50:28 Firefox/3.8
17,44,6aeacd83-fb63-4c4c-9300-2db87ea2b85b,30.11.33.195,1701128033,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1)
603,29,0c7c2abc-d549-47fd-87d4-de4d75fa895c,64.20.226.244,1682088832,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lt-LT) AppleWebKit/535.12.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.12.3"
679,10,cbe0d2b8-e708-410f-8d2e-e99f0b228b5c,222.123.72.36,1683803685,Opera/8.98.(Windows NT 5.01; lo-LA) Presto/2.9.175 Version/12.00
223,83,fa4308c3-6de3-4952-a933-4b2c83f4b65a,140.89.126.109,1673074780,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.2.1 (KHTML, like Gecko) Version/4.0 Safari/533.2.1"
995,47,2a356bff-3e1e-41a5-9c87-bde1b851fab2,212.200.105.60,1675517041,Opera/9.10.(Windows NT 6.2; sd-PK) Presto/2.9.172 Version/12.00
558,74,d6ce4acc-4c58-4bfb-a796-6d0ea4d15de5,218.193.140.25,1685056195,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0)
304,87,06b520df-97b0-43f1-b127-9e76e9eb0cf7,65.86.251.118,1699880420,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7; rv:1.9.2.20) Gecko/9980-10-15 14:12:42 Firefox/3.8
148,36,e3704c78-53f5-4459-b8fc-11ea39d77b5e,76.249.42.130,1703158505,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.45.4 (KHTML, like Gecko) Version/5.1 Safari/533.45.4"
285,53,b4f9aeab-7ecf-47c8-a1b8-b97dd72f2bd8,60.32.180.250,1677156172,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:2.0; my-MM) AppleWebKit/531.12.1 (KHTML, like Gecko) Version/5.0 Safari/531.12.1"
304,38,66bcc265-38d8-4d9a-92ac-d77551abac3d,129.93.104.240,1678037515,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0 rv:4.0; sq-ML) AppleWebKit/533.21.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.21.6"
201,9,80388264-dd04-43ec-9068-f803d8fc5543,173.238.202.213,1685907895,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.1)
165,11,d386b5c1-0990-4c2b-9f3b-75f71a51897b,147.206.42.156,1698900672,Opera/9.23.(Windows NT 5.01; ca-IT) Presto/2.9.169 Version/10.00
124,43,427e7525-2ae1-4132-af89-54774b3769b5,52.54.190.20,1678913598,Opera/9.88.(X11; Linux i686; gez-ET) Presto/2.9.178 Version/12.00
978,60,87cf26b1-64a4-4924-9d51-500b825bdb03,9.192.185.213,1699429925,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/28.0.855.0 Mobile/39K741 Safari/531.1"
764,1,9a4a2a93-ebe5-4de6-8b1f-ef3ba083780f,154.6.139.50,1681940102,Opera/8.76.(Windows 98; Win 9x 4.90; bhb-IN) Presto/2.9.186 Version/10.00
22,35,ea8998aa-90d7-438f-98b3-647164686a35,190.207.70.76,1680293407,Opera/8.95.(Windows NT 10.0; bhb-IN) Presto/2.9.187 Version/11.00
949,52,19a28a45-e37a-4a2c-a14c-ee1e650738c9,8.44.241.143,1692203268,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.34.2 (KHTML, like Gecko) Version/5.0.4 Safari/534.34.2"
657,92,c6b88c2f-02aa-4f7d-b270-95ea1b410eb1,212.113.206.180,1697233728,Opera/9.72.(Windows NT 6.0; gv-GB) Presto/2.9.164 Version/10.00
282,58,34f85a50-17fb-4f26-b7f5-fcdf89ea8338,182.164.65.141,1694838317,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bg-BG) AppleWebKit/534.1.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.1.2"
868,21,1120b56d-2664-44b4-bc3f-d46e2679c2f5,159.162.231.83,1702492590,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5; rv:1.9.2.20) Gecko/9309-09-22 00:09:55 Firefox/5.0
849,28,edb1b5dc-4956-4c32-9928-3dbc1097007e,18.117.142.111,1673869144,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.50.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.50.6"
931,89,dd4d3c8d-2438-49b1-868b-24715a20d418,7.117.183.253,1695812673,Opera/9.17.(X11; Linux i686; tr-CY) Presto/2.9.177 Version/10.00
997,57,e2f0684c-a1a9-49f2-bdbc-4c37725f1d57,145.81.33.44,1702285320,Opera/8.34.(X11; Linux i686; csb-PL) Presto/2.9.164 Version/11.00
152,18,ee894b2d-5120-4e16-bbfb-a1d5d2eb0940,113.44.102.132,1697587704,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/60.0.848.0 Safari/533.0"
614,30,e60692a1-8b98-4992-9bc5-da179d1ca98f,46.70.96.44,1703874311,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5384-04-12 02:49:34 Firefox/3.8
343,49,5a41d14b-6a61-494d-98f3-3b89907e6804,115.248.234.170,1690859882,Mozilla/5.0 (Windows NT 5.01; ayc-PE; rv:1.9.2.20) Gecko/9607-10-30 05:44:12 Firefox/5.0
665,50,d1596dea-bfc3-4eda-9742-850815ccfe9c,49.99.112.169,1692316695,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zh-HK) AppleWebKit/535.39.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.39.3"
297,42,c8d41638-fc4c-4faf-933a-257853c5878b,87.181.209.222,1695234237,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/38.0.845.0 Mobile/42Z533 Safari/536.0"
963,18,6b77447c-50ba-45a2-842b-d23d4285e716,77.220.26.157,1694578149,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0)
187,65,0f9c0101-88f5-404d-b50a-812e31259c39,76.134.15.33,1679098724,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8; rv:1.9.3.20) Gecko/2459-02-04 06:19:04 Firefox/3.8
677,70,0e638bd6-58b2-4a11-b0b0-459b6d18e4b1,68.50.123.19,1696638271,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.7l9466.0 Mobile/95X135 Safari/532.0"
325,66,4b2e4bbd-cc8a-429f-857f-1af3516cdab2,45.18.203.162,1700779983,Opera/9.70.(Windows NT 11.0; tn-ZA) Presto/2.9.166 Version/11.00
390,8,2f39d85c-14ed-4089-8ff3-cb7e3347bc11,163.176.41.193,1697772336,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1)
643,85,d94fbba5-dcac-4986-b360-876851be69f7,89.227.123.216,1689548640,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/58.0.866.0 Safari/534.2"
815,26,e1e4a683-23ac-4b2f-9689-3bf27ce41e32,211.114.64.106,1674070458,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0 rv:2.0; csb-PL) AppleWebKit/533.2.1 (KHTML, like Gecko) Version/4.1 Safari/533.2.1"
69,23,a14cbfc6-1da1-45c5-a09c-bad3bdd770bc,200.166.143.95,1684822194,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1)
953,80,0c2c8441-5128-41de-b11f-2ec789bf1cdb,99.48.163.85,1689297753,Opera/9.19.(Windows NT 5.2; st-ZA) Presto/2.9.173 Version/12.00
820,57,dd57e65f-884a-4f31-b6d6-e679fb5daa40,34.72.104.55,1682829364,Opera/8.40.(X11; Linux x86_64; vi-VN) Presto/2.9.181 Version/12.00
347,58,71ecb6eb-9586-41a8-885a-943ef4a3042e,197.149.238.157,1683574409,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/13.0.871.0 Safari/535.0"
227,39,dae7959c-c126-4388-8f93-bddf6fe005ac,99.55.10.182,1691303439,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/16.0.899.0 Safari/533.1"
799,55,a042bba4-b63c-4520-8fce-f84674676da4,115.50.136.64,1677058821,Mozilla/5.0 (Android 4.4.2; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0
36,53,8dc91b99-330f-4115-a866-f049dc1d2ac9,68.219.74.69,1701500322,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/36.0.840.0 Safari/531.1"
856,30,b614106b-9b0f-46f3-a50c-51576b8f7afb,3.203.154.64,1700726065,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/62.0.851.0 Safari/532.2"
411,96,a1d585b4-7118-4137-9a64-c7c507b172d6,134.216.14.92,1680694332,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bho-IN) AppleWebKit/531.34.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.34.1"
901,12,439d84ca-6f86-4440-be62-15dd8868365e,31.88.176.221,1683120484,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.40.2 (KHTML, like Gecko) Version/5.0.3 Safari/532.40.2"
841,72,4459b174-b642-4297-938e-0885d1db521c,86.10.149.42,1689614834,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0)
537,36,1bf55633-5c13-48f1-b71d-ad6502c84819,174.55.80.22,1675292653,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6; rv:1.9.4.20) Gecko/9568-12-25 20:07:55 Firefox/3.6.14
602,45,632f1e3b-fbeb-45a7-a51f-781ac333e269,102.122.56.95,1686267296,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1)
306,13,1f9e49fe-1fa4-418b-bc8a-25ba7bb7df99,195.134.174.92,1701577944,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9 rv:5.0; sid-ET) AppleWebKit/531.46.3 (KHTML, like Gecko) Version/5.0.4 Safari/531.46.3"
415,4,bcedf95f-84eb-45ef-9ac2-75daa47c2f26,21.66.231.118,1685676782,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/13.0.888.0 Safari/534.0"
